Bioproject,Run,Agent,Assay_Type,AvgSpotLen,Bases,BioSample,Bytes,Cell_type_line,Center_Name,Consent,DATASTORE_filetype,DATASTORE_provider,DATASTORE_region,Experiment,GEO_Accession_exp,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample_Name,Source_Name,SRA_Study,Genotype,Infection,Tissue,iav_strain,Molecule_Subtype,Treatment,treatment_time,Biomaterial_Provider,siRNA,Donor,Post_Preatment,Time_Point,Patient_Number,Condition,X...,Age,Assay.Type,BIOMATERIAL_PROVIDER,BioProject,BioSampleModel,Center.Name,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Isolate,Library.Name,create_date,version,Sample.Name,sex,SRA.Study,TISSUE,asthma_status,obesity_status,Collection_Date,gender,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Isolation_Source,Lat_Lon,Location,Subject,smoking_status,REPLICATE,samp_mat_process,accession..run.,object_status..run.,study..run.,Source_material_ID,env_broad_scale,env_local_scale,env_medium,AssemblyName,collected_by,fasta_file..run.,Host_age,Host_disease,host_sex,Strain,agent,GEO_Accession..exp.,source_name,infected,Cell_type,infection_status,Group,CONDITION,infection,assay,BioRep,Cell_line,Concentration,rnase,cell,TREATMENT,Timepoint,technology,Hours_post_infection,virus_strain,Passages,viral_strain,merip_antibody,sars.cov.2_infected,molecule_subtype,treatment_timepoint,Culture_Condition
NA,SRR12682170,NA,NA,51,1082657529,SAMN16230153,491290149,NA,NA,public,NA,NA,NA,SRX9162263,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 24hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,NA,2020-09-21T10:11:00Z,1,GSM4796146,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796146,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,QTI-seq,rep1,Calu-3,MOI 10,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682171,NA,NA,51,1114793190,SAMN16230152,520535340,NA,NA,public,NA,NA,NA,SRX9162264,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 36hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",NA,NA,2020-09-21T10:12:00Z,1,GSM4796147,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796147,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,QTI-seq,rep1,Calu-3,MOI 10,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682172,NA,NA,51,1332067674,SAMN16230151,630931621,NA,NA,public,NA,NA,NA,SRX9162265,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 12hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-21T10:12:00Z,1,GSM4796148,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796148,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,QTI-seq,rep2,Calu-3,MOI 10,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682173,NA,NA,51,1293877242,SAMN16230150,612577750,NA,NA,public,NA,NA,NA,SRX9162266,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 16hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,NA,2020-09-21T10:12:00Z,1,GSM4796149,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796149,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,QTI-seq,rep2,Calu-3,MOI 10,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682174,NA,NA,51,1161516993,SAMN16230149,542757043,NA,NA,public,NA,NA,NA,SRX9162267,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 24hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",NA,NA,2020-09-21T10:12:00Z,1,GSM4796150,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796150,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,QTI-seq,rep2,Calu-3,MOI 10,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682175,NA,NA,51,1080110334,SAMN16230148,491726460,NA,NA,public,NA,NA,NA,SRX9162268,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 36hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,NA,2020-09-21T10:12:00Z,1,GSM4796151,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796151,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,QTI-seq,rep2,Calu-3,MOI 10,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682176,NA,NA,51,908793276,SAMN16230147,446405911,NA,NA,public,NA,NA,NA,SRX9162269,NA,Illumina HiSeq 2500,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 12hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ncRNA-Seq,NA,PRJNA661467,NA,GEO,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-21T10:11:00Z,1,GSM4796152,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796152,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,small RNA-seq,rep2,Calu-3,MOI 10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682177,NA,NA,51,1312764837,SAMN16230146,623837934,NA,NA,public,NA,NA,NA,SRX9162245,NA,Illumina HiSeq 2500,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 16hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ncRNA-Seq,NA,PRJNA661467,NA,GEO,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,NA,2020-09-21T10:12:00Z,1,GSM4796153,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796153,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,small RNA-seq,rep2,Calu-3,MOI 10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682178,NA,NA,51,534249378,SAMN16230145,258875915,NA,NA,public,NA,NA,NA,SRX9162246,NA,Illumina HiSeq 2500,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 24hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ncRNA-Seq,NA,PRJNA661467,NA,GEO,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,NA,2020-09-21T10:10:00Z,1,GSM4796154,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796154,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,small RNA-seq,rep2,Calu-3,MOI 10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682179,NA,NA,51,1269041976,SAMN16230144,619183864,NA,NA,public,NA,NA,NA,SRX9162247,NA,Illumina HiSeq 2500,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 36hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ncRNA-Seq,NA,PRJNA661467,NA,GEO,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",NA,NA,2020-09-21T10:12:00Z,1,GSM4796155,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796155,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,small RNA-seq,rep2,Calu-3,MOI 10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682180,NA,NA,51,1077621840,SAMN16230143,607317060,NA,NA,public,NA,NA,NA,SRX9162248,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 48hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",NA,NA,2020-09-21T10:12:00Z,1,GSM4796156,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796156,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,RPF-seq,rep1,Calu-3,MOI 0.1,0.008U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682181,NA,NA,51,986115141,SAMN16230142,568228900,NA,NA,public,NA,NA,NA,SRX9162249,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Chlorocebus aethiops,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 0hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-21T10:11:00Z,1,GSM4796157,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796157,Epithelial cell in green monkey kidney,NA,NA,NA,NA,NA,NA,RPF-seq,rep1,Vero,MOI 0.1,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682182,NA,NA,51,944480679,SAMN16230141,549247753,NA,NA,public,NA,NA,NA,SRX9162250,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Chlorocebus aethiops,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 24hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-21T10:11:00Z,1,GSM4796158,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796158,Epithelial cell in green monkey kidney,NA,NA,NA,NA,NA,NA,RPF-seq,rep1,Vero,MOI 0.1,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682183,NA,NA,51,1386650985,SAMN16230140,770942940,NA,NA,public,NA,NA,NA,SRX9162251,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 48hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,2020-09-21T10:13:00Z,1,GSM4796159,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796159,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,RPF-seq,rep2,Calu-3,MOI 0.1,0.008U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682184,NA,NA,51,1000313286,SAMN16230163,571638222,NA,NA,public,NA,NA,NA,SRX9162252,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Chlorocebus aethiops,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 0hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",NA,NA,2020-09-21T10:12:00Z,1,GSM4796160,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796160,Epithelial cell in green monkey kidney,NA,NA,NA,NA,NA,NA,RPF-seq,rep2,Vero,MOI 0.1,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12682185,NA,NA,51,949058541,SAMN16230162,544242394,NA,NA,public,NA,NA,NA,SRX9162253,NA,Illumina HiSeq 2500,SINGLE,other,TRANSCRIPTOMIC,Chlorocebus aethiops,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 24hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-21T10:12:00Z,1,GSM4796161,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4796161,Epithelial cell in green monkey kidney,NA,NA,NA,NA,NA,NA,RPF-seq,rep2,Vero,MOI 0.1,5U,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588852,NA,NA,101,3427693863,SAMN16058378,1753219562,NA,NA,public,NA,NA,NA,SRX9075382,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,uninfected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-04T09:45:00Z,1,GSM4766914,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766914,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep1,Calu-3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588853,NA,NA,101,2488934718,SAMN16058377,1286209718,NA,NA,public,NA,NA,NA,SRX9075383,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,uninfected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-04T09:44:00Z,1,GSM4766915,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766915,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep2,Calu-3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588854,NA,NA,101,3044205751,SAMN16058371,1596791638,NA,NA,public,NA,NA,NA,SRX9075384,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,uninfected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",NA,NA,2020-09-04T09:45:00Z,1,GSM4766916,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766916,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep3,Calu-3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588855,NA,NA,101,3248899825,SAMN16058376,1654232225,NA,NA,public,NA,NA,NA,SRX9075385,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 48hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-04T09:44:00Z,1,GSM4766917,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766917,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep1,Calu-3,MOI 0.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588857,NA,NA,101,3652473201,SAMN16058374,1878720090,NA,NA,public,NA,NA,NA,SRX9075387,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 48hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,NA,2020-09-04T09:46:00Z,1,GSM4766919,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766919,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep3,Calu-3,MOI 0.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588858,NA,NA,101,3106621630,SAMN16058373,1489451609,NA,NA,public,NA,NA,NA,SRX9075388,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,uninfected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,NA,2020-09-04T09:45:00Z,1,GSM4766920,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766920,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep4,Calu-3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588859,NA,NA,101,2885016318,SAMN16058372,1390476383,NA,NA,public,NA,NA,NA,SRX9075389,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,uninfected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,NA,2020-09-04T09:45:00Z,1,GSM4766921,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766921,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep5,Calu-3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588860,NA,NA,101,2924032113,SAMN16058370,1411675022,NA,NA,public,NA,NA,NA,SRX9075390,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,uninfected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",NA,NA,2020-09-04T09:45:00Z,1,GSM4766922,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766922,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep6,Calu-3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588861,NA,NA,101,2404812121,SAMN16058369,1151131567,NA,NA,public,NA,NA,NA,SRX9075391,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 48hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,2020-09-04T09:43:00Z,1,GSM4766923,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766923,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep4,Calu-3,MOI 0.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR12588862,NA,NA,101,2326833556,SAMN16058368,1123671410,NA,NA,public,NA,NA,NA,SRX9075392,NA,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"infected\, 48hpi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNA-Seq,NA,PRJNA661467,NA,GEO,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,NA,2020-09-04T09:43:00Z,1,GSM4766924,NA,SRP280103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSM4766924,Epithelial cell in human lung adenocarcinoma,NA,NA,NA,NA,NA,NA,mRNA-seq,rep5,Calu-3,MOI 0.1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
