"Run","Animal.ID","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","Bytes","Center.Name","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","DPI","Experiment","GEO_Accession..exp.","infection_route","Instrument","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","create_date","version","Sample.Name","source_name","SRA.Study","status","Tissue","virus_dose","virus","Animal_ID","cc_line","day_post.infection","infection_condtion","Treatment"
"SRR9003771",NA,"RNA-Seq",100,3870362600,"PRJNA540840","SAMN11566684",1513076154,"GEO","public","run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782742","GSM3745220",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745220","Liver","SRP194587",NA,"Liver",NA,NA,3329,"CC026/GeniUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003775",NA,"RNA-Seq",100,3729616500,"PRJNA540840","SAMN11566680",1471017363,"GEO","public","fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782746","GSM3745224",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:08:00Z",1,"GSM3745224","Liver","SRP194587",NA,"Liver",NA,NA,3316,"CC026/GeniUnc",3,"Mock","mock"
"SRR9003778",NA,"RNA-Seq",100,4256058000,"PRJNA540840","SAMN11566677",1646981489,"GEO","public","sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782749","GSM3745227",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745227","Liver","SRP194587",NA,"Liver",NA,NA,3317,"CC026/GeniUnc",5,"Mock","mock"
"SRR9003780",NA,"RNA-Seq",100,4115568300,"PRJNA540840","SAMN11566675",1655160160,"GEO","public","fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782751","GSM3745229",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745229","Liver","SRP194587",NA,"Liver",NA,NA,3344,"CC026/GeniUnc",5,"Mock","mock"
"SRR9003784",NA,"RNA-Seq",100,5450200900,"PRJNA540840","SAMN11566671",1940166373,"GEO","public","fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782755","GSM3745233",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745233","Spleen","SRP194587",NA,"Spleen",NA,NA,64924,"CC041/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003785",NA,"RNA-Seq",100,4263474300,"PRJNA540840","SAMN11566670",1564591203,"GEO","public","sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782756","GSM3745234",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745234","Spleen","SRP194587",NA,"Spleen",NA,NA,64925,"CC041/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003786",NA,"RNA-Seq",100,4650550700,"PRJNA540840","SAMN11566669",1638377572,"GEO","public","sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782757","GSM3745235",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745235","Spleen","SRP194587",NA,"Spleen",NA,NA,6352,"CC041/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003787",NA,"RNA-Seq",100,4284632600,"PRJNA540840","SAMN11566668",1567351029,"GEO","public","fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782758","GSM3745236",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745236","Spleen","SRP194587",NA,"Spleen",NA,NA,64931,"CC041/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003789",NA,"RNA-Seq",100,4134548600,"PRJNA540840","SAMN11566666",1482937138,"GEO","public","run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782760","GSM3745238",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745238","Spleen","SRP194587",NA,"Spleen",NA,NA,6541,"CC041/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003791",NA,"RNA-Seq",100,5735251100,"PRJNA540840","SAMN11566706",2040517312,"GEO","public","sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782762","GSM3745240",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:16:00Z",1,"GSM3745240","Spleen","SRP194587",NA,"Spleen",NA,NA,6356,"CC041/TauUnc",1,"Mock","mock"
"SRR9003792",NA,"RNA-Seq",100,5024757300,"PRJNA540840","SAMN11566705",1784057684,"GEO","public","sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782763","GSM3745241",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745241","Spleen","SRP194587",NA,"Spleen",NA,NA,78661,"CC041/TauUnc",1,"Mock","mock"
"SRR9003794",NA,"RNA-Seq",100,4352761000,"PRJNA540840","SAMN11566524",1607265972,"GEO","public","run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782765","GSM3745243",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745243","Spleen","SRP194587",NA,"Spleen",NA,NA,66172,"CC041/TauUnc",3,"Mock","mock"
"SRR9003796",NA,"RNA-Seq",100,4434509100,"PRJNA540840","SAMN11566522",1636804990,"GEO","public","run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782767","GSM3745245",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745245","Spleen","SRP194587",NA,"Spleen",NA,NA,66173,"CC041/TauUnc",5,"Mock","mock"
"SRR9003799",NA,"RNA-Seq",100,7846085500,"PRJNA540840","SAMN11566519",2874271041,"GEO","public","sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782770","GSM3745248",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:20:00Z",1,"GSM3745248","Spleen","SRP194587",NA,"Spleen",NA,NA,66592,"CC041/TauUnc",1,"Mock","mock"
"SRR9003801",NA,"RNA-Seq",100,4107100600,"PRJNA540840","SAMN11566517",1467846488,"GEO","public","run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782772","GSM3745250",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745250","Spleen","SRP194587",NA,"Spleen",NA,NA,66587,"CC041/TauUnc",5,"Mock","mock"
"SRR9003803",NA,"RNA-Seq",100,4081923600,"PRJNA540840","SAMN11566515",1485079410,"GEO","public","fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782774","GSM3745252",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745252","Liver","SRP194587",NA,"Liver",NA,NA,64930,"CC041/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003804",NA,"RNA-Seq",100,4413566600,"PRJNA540840","SAMN11566514",1614078416,"GEO","public","run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782775","GSM3745253",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745253","Liver","SRP194587",NA,"Liver",NA,NA,64921,"CC041/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003806",NA,"RNA-Seq",100,4737382700,"PRJNA540840","SAMN11566512",1693165499,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782777","GSM3745255",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745255","Liver","SRP194587",NA,"Liver",NA,NA,64924,"CC041/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003807",NA,"RNA-Seq",100,4673148500,"PRJNA540840","SAMN11566511",1663478783,"GEO","public","run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782778","GSM3745256",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745256","Liver","SRP194587",NA,"Liver",NA,NA,64925,"CC041/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003809",NA,"RNA-Seq",100,5019035900,"PRJNA540840","SAMN11566509",1796074545,"GEO","public","sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782780","GSM3745258",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745258","Liver","SRP194587",NA,"Liver",NA,NA,64931,"CC041/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003812",NA,"RNA-Seq",100,4481282500,"PRJNA540840","SAMN11566506",1568732279,"GEO","public","run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782783","GSM3745261",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745261","Liver","SRP194587",NA,"Liver",NA,NA,66170,"CC041/TauUnc",1,"Mock","mock"
"SRR9003816",NA,"RNA-Seq",100,4391923600,"PRJNA540840","SAMN11566558",1670144736,"GEO","public","sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782787","GSM3745265",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745265","Liver","SRP194587",NA,"Liver",NA,NA,66172,"CC041/TauUnc",3,"Mock","mock"
"SRR9003820",NA,"RNA-Seq",100,4445876200,"PRJNA540840","SAMN11566554",1582609088,"GEO","public","sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782791","GSM3745269",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745269","Liver","SRP194587",NA,"Liver",NA,NA,78663,"CC041/TauUnc",5,"Mock","mock"
"SRR9003822",NA,"RNA-Seq",100,4597462300,"PRJNA540840","SAMN11566552",1621812900,"GEO","public","sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782793","GSM3745271",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745271","Liver","SRP194587",NA,"Liver",NA,NA,66593,"CC041/TauUnc",3,"Mock","mock"
"SRR9003824",NA,"RNA-Seq",100,3973195800,"PRJNA540840","SAMN11566550",1429060613,"GEO","public","fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782795","GSM3745273",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745273","Liver","SRP194587",NA,"Liver",NA,NA,66588,"CC041/TauUnc",5,"Mock","mock"
"SRR9003825",NA,"RNA-Seq",100,4549341800,"PRJNA540840","SAMN11566549",1625810259,"GEO","public","sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782796","GSM3745274",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745274","Spleen","SRP194587",NA,"Spleen",NA,NA,4628,"CC055/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003826",NA,"RNA-Seq",100,8086191500,"PRJNA540840","SAMN11566548",2947942043,"GEO","public","run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782797","GSM3745275",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:20:00Z",1,"GSM3745275","Spleen","SRP194587",NA,"Spleen",NA,NA,4631,"CC055/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003828",NA,"RNA-Seq",100,4252781300,"PRJNA540840","SAMN11566546",1504462062,"GEO","public","run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782799","GSM3745277",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745277","Spleen","SRP194587",NA,"Spleen",NA,NA,4442,"CC055/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003830",NA,"RNA-Seq",100,5387156800,"PRJNA540840","SAMN11566544",1928780671,"GEO","public","fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782801","GSM3745279",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745279","Spleen","SRP194587",NA,"Spleen",NA,NA,4634,"CC055/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003835",NA,"RNA-Seq",100,5263957500,"PRJNA540840","SAMN11566539",1877721538,"GEO","public","run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782806","GSM3745284",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745284","Spleen","SRP194587",NA,"Spleen",NA,NA,4639,"CC055/TauUnc",1,"Mock","mock"
"SRR9003836",NA,"RNA-Seq",100,4998551000,"PRJNA540840","SAMN11566538",1777272710,"GEO","public","fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782807","GSM3745285",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745285","Spleen","SRP194587",NA,"Spleen",NA,NA,4445,"CC055/TauUnc",3,"Mock","mock"
"SRR9003837",NA,"RNA-Seq",100,4806587100,"PRJNA540840","SAMN11566537",1719805114,"GEO","public","fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782808","GSM3745286",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745286","Spleen","SRP194587",NA,"Spleen",NA,NA,4678,"CC055/TauUnc",3,"Mock","mock"
"SRR9003840",NA,"RNA-Seq",100,4021546200,"PRJNA540840","SAMN11566582",1443245017,"GEO","public","fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782811","GSM3745289",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745289","Spleen","SRP194587",NA,"Spleen",NA,NA,4681,"CC055/TauUnc",5,"Mock","mock"
"SRR9003845",NA,"RNA-Seq",100,4102539300,"PRJNA540840","SAMN11566577",1510763564,"GEO","public","sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782816","GSM3745294",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745294","Liver","SRP194587",NA,"Liver",NA,NA,4633,"CC055/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003848",NA,"RNA-Seq",100,4788260800,"PRJNA540840","SAMN11566574",1765297272,"GEO","public","run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782819","GSM3745297",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745297","Liver","SRP194587",NA,"Liver",NA,NA,4444,"CC055/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003850",NA,"RNA-Seq",100,4039319000,"PRJNA540840","SAMN11566572",1430605651,"GEO","public","run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782821","GSM3745299",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745299","Liver","SRP194587",NA,"Liver",NA,NA,4637,"CC055/TauUnc",1,"Mock","mock"
"SRR9003853",NA,"RNA-Seq",100,4524530700,"PRJNA540840","SAMN11566569",1609780974,"GEO","public","run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782824","GSM3745302",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:16:00Z",1,"GSM3745302","Liver","SRP194587",NA,"Liver",NA,NA,4445,"CC055/TauUnc",3,"Mock","mock"
"SRR9003856",NA,"RNA-Seq",100,4814373200,"PRJNA540840","SAMN11566643",1696578631,"GEO","public","fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782827","GSM3745305",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745305","Liver","SRP194587",NA,"Liver",NA,NA,4606,"CC055/TauUnc",5,"Mock","mock"
"SRR9003857",NA,"RNA-Seq",100,4775759600,"PRJNA540840","SAMN11566642",1765642511,"GEO","public","run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782828","GSM3745306",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745306","Liver","SRP194587",NA,"Liver",NA,NA,4681,"CC055/TauUnc",5,"Mock","mock"
"SRR9003858",NA,"RNA-Seq",100,4795346700,"PRJNA540840","SAMN11566641",1805548431,"GEO","public","fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782829","GSM3745307",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745307","Liver","SRP194587",NA,"Liver",NA,NA,1129,"CC057/Unc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003860",NA,"RNA-Seq",100,4067168500,"PRJNA540840","SAMN11566639",1531366142,"GEO","public","fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782831","GSM3745309",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745309","Spleen","SRP194587",NA,"Spleen",NA,NA,1132,"CC057/Unc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003862",NA,"RNA-Seq",100,3530072000,"PRJNA540840","SAMN11566637",1392073006,"GEO","public","fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782833","GSM3745311",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745311","Spleen","SRP194587",NA,"Spleen",NA,NA,1133,"CC057/Unc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003863",NA,"RNA-Seq",100,4433578400,"PRJNA540840","SAMN11566636",1675672913,"GEO","public","fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782834","GSM3745312",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:17:00Z",1,"GSM3745312","Spleen","SRP194587",NA,"Spleen",NA,NA,1134,"CC057/Unc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003866",NA,"RNA-Seq",100,3668569100,"PRJNA540840","SAMN11566633",1451631683,"GEO","public","fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782837","GSM3745315",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745315","Spleen","SRP194587",NA,"Spleen",NA,NA,1135,"CC057/Unc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003868",NA,"RNA-Seq",100,4493027500,"PRJNA540840","SAMN11566631",1709749326,"GEO","public","sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782839","GSM3745317",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:16:00Z",1,"GSM3745317","Spleen","SRP194587",NA,"Spleen",NA,NA,1125,"CC057/Unc",1,"Mock","mock"
"SRR9003870",NA,"RNA-Seq",100,3667795200,"PRJNA540840","SAMN11566606",1387611364,"GEO","public","sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782841","GSM3745319",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745319","Spleen","SRP194587",NA,"Spleen",NA,NA,1096,"CC057/Unc",3,"Mock","mock"
"SRR9003873",NA,"RNA-Seq",100,4113547100,"PRJNA540840","SAMN11566663",1626246333,"GEO","public","run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782844","GSM3745322",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745322","Spleen","SRP194587",NA,"Spleen",NA,NA,1101,"CC057/Unc",5,"Mock","mock"
"SRR9003876",NA,"RNA-Seq",100,4642020300,"PRJNA540840","SAMN11566660",1752599371,"GEO","public","fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782847","GSM3745325",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745325","Spleen","SRP194587",NA,"Spleen",NA,NA,1129,"CC057/Unc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003878",NA,"RNA-Seq",100,3931284700,"PRJNA540840","SAMN11566658",1477230895,"GEO","public","sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782849","GSM3745327",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745327","Liver","SRP194587",NA,"Liver",NA,NA,1132,"CC057/Unc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003880",NA,"RNA-Seq",100,4927915700,"PRJNA540840","SAMN11566656",1825544134,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782851","GSM3745329",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745329","Liver","SRP194587",NA,"Liver",NA,NA,1133,"CC057/Unc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
